Selection	High Freq (Hz)	File Offset (s)	filename	duration	marginals
880	35.065	56591.3273	nn02g_20180816_000000.wav	4.51	marginal
881	82.468	58861.8986	nn02g_20180816_000000.wav	4.807	
882	29.87	59636.8676	nn02g_20180816_000000.wav	4.174	
883	38.779	59640.6264	nn02g_20180816_000000.wav	2.893	marginal
884	35.714	59645.29	nn02g_20180816_000000.wav	4.435	
885	37.662	59686.3956	nn02g_20180816_000000.wav	2.328	marginal
886	31.818	59937.6129	nn02g_20180816_000000.wav	4.062	
887	31.169	60391.377	nn02g_20180816_000000.wav	4.51	marginal
888	33.766	60460.3582	nn02g_20180816_000000.wav	5.59	marginal
889	49.351	60796.2092	nn02g_20180816_000000.wav	5.441	
890	67.532	61353.8737	nn02g_20180816_000000.wav	5.441	
891	83.117	61721.439	nn02g_20180816_000000.wav	7.006	
892	58.442	61931.3645	nn02g_20180816_000000.wav	5.739	
893	66.883	62199.3521	nn02g_20180816_000000.wav	3.578	
894	62.987	62205.6875	nn02g_20180816_000000.wav	4.77	
895	38.569	62454.1844	nn02g_20180816_000000.wav	3.391	
896	40.406	62461.6751	nn02g_20180816_000000.wav	6.149	
897	37.662	73183.6936	nn02g_20180816_000000.wav	4.733	marginal
898	38.312	74632.8613	nn02g_20180816_000000.wav	3.95	marginal
899	35.065	74641.47	nn02g_20180816_000000.wav	3.205	marginal
900	33.766	74649.7805	nn02g_20180816_000000.wav	3.764	marginal
901	37.662	79447.1346	nn02g_20180816_000000.wav	3.987	
902	40	19651.951	nn02g_20180821_000000.wav	3.695	marginal
903	37.8	19835.734	nn02g_20180821_000000.wav	5.099	
904	38.9	20057.054	nn02g_20180821_000000.wav	2.808	marginal
905	51.1	20276.158	nn02g_20180821_000000.wav	1.589	
906	50	21175.98	nn02g_20180821_000000.wav	3.104	
907	57.8	21359.889	nn02g_20180821_000000.wav	2.882	
908	42.2	22234.382	nn02g_20180821_000000.wav	3.178	marginal
909	41.1	22418.756	nn02g_20180821_000000.wav	1.589	marginal
910	46.7	22420.419	nn02g_20180821_000000.wav	5.099	marginal
911	60	22426.441	nn02g_20180821_000000.wav	4.729	
912	47.8	23167.478	nn02g_20180821_000000.wav	2.697	
913	51.1	23170.433	nn02g_20180821_000000.wav	2.771	marginal
914	36.7	24045.222	nn02g_20180821_000000.wav	2.55	
915	38.9	24824.387	nn02g_20180821_000000.wav	4.914	
916	46.7	25102.367	nn02g_20180821_000000.wav	3.104	
917	43.3	25582.382	nn02g_20180821_000000.wav	3.141	marginal
918	42.2	26360.461	nn02g_20180821_000000.wav	4.138	
919	43.3	26848.456	nn02g_20180821_000000.wav	4.692	
920	34.4	28298.586	nn02g_20180821_000000.wav	2.476	marginal
921	37.8	29376.333	nn02g_20180821_000000.wav	5.801	
922	48.9	29380.249	nn02g_20180821_000000.wav	1.441	marginal
923	37.8	29388.525	nn02g_20180821_000000.wav	4.508	
924	37.8	29399.719	nn02g_20180821_000000.wav	2.18	
925	37.8	30124.773	nn02g_20180821_000000.wav	3.252	marginal
926	44	50969.919	nn02g_20180821_000000.wav	3.547	marginal
927	269	22084.693	nn03a_20180817_000000.wav	2.413	marginal
928	47.1	41860.926	nn03a_20180817_000000.wav	4.577	
929	39.437	43229.2383	nn03a_20180817_000000.wav	2.517	
930	32.207	43391.434	nn03a_20180817_000000.wav	6.395	marginal
931	46	43752.957	nn03a_20180817_000000.wav	4.077	
932	43.7	44135.326	nn03a_20180817_000000.wav	4.036	
933	34.836	44151.678	nn03a_20180817_000000.wav	5.398	
934	33.3	44185.123	nn03a_20180817_000000.wav	8.238	marginal
935	34.5	44206.677	nn03a_20180817_000000.wav	6.241	marginal
936	39.1	44248.527	nn03a_20180817_000000.wav	6.199	
937	33.3	44266.1102	nn03a_20180817_000000.wav	4.245	marginal
938	52.9	44432.829	nn03a_20180817_000000.wav	6.574	
939	37.9	44459.451	nn03a_20180817_000000.wav	5.783	
940	34.836	44482.544	nn03a_20180817_000000.wav	4.94	
941	51.7	44507.376	nn03a_20180817_000000.wav	9.694	
942	42.5	44602.161	nn03a_20180817_000000.wav	6.948	marginal
943	49.296	44610.633	nn03a_20180817_000000.wav	4.564	
944	34.836	44615.8732	nn03a_20180817_000000.wav	4.208	
945	37.465	44618.2403	nn03a_20180817_000000.wav	2.029	
946	46.667	44660.231	nn03a_20180817_000000.wav	2.329	
947	36.15	44662.41	nn03a_20180817_000000.wav	4.02	
948	69.014	44665.1902	nn03a_20180817_000000.wav	2.63	
949	82.8	44670.932	nn03a_20180817_000000.wav	3.387	
950	31.25	44673.7939	nn03a_20180817_000000.wav	6.752	
951	42.723	44675.1464	nn03a_20180817_000000.wav	1.465	
952	42.723	44685.3641	nn03a_20180817_000000.wav	1.789	
953	26.948	44686.1467	nn03a_20180817_000000.wav	2.944	marginal
954	48.3	44698.498	nn03a_20180817_000000.wav	2.455	
955	221.8	44717.713	nn03a_20180817_000000.wav	7.656	
956	41.408	44726.0629	nn03a_20180817_000000.wav	1.826	
957	176.15	44727.9262	nn03a_20180817_000000.wav	6.559	
958	31.549	44758.6819	nn03a_20180817_000000.wav	4.285	marginal
959	57.5	44805.749	nn03a_20180817_000000.wav	6.449	
960	42.5	44813.438	nn03a_20180817_000000.wav	2.951	
961	42.066	44929.1952	nn03a_20180817_000000.wav	2.273	
962	43.7	44953.144	nn03a_20180817_000000.wav	2.413	
963	48.3	44972.193	nn03a_20180817_000000.wav	3.536	
964	46	44983.76	nn03a_20180817_000000.wav	6.865	
965	47.1	45103.369	nn03a_20180817_000000.wav	6.672	marginal
966	28.263	45105.4203	nn03a_20180817_000000.wav	4.956	
967	39.1	45135.982	nn03a_20180817_000000.wav	5.658	
968	58.6	45412.223	nn03a_20180817_000000.wav	6.158	
969	51.7	46436.184	nn03a_20180817_000000.wav	4.66	
970	41.4	46933.003	nn03a_20180817_000000.wav	4.036	
971	36.8	49768.839	nn03a_20180817_000000.wav	7.24	
972	34.5	49890.146	nn03a_20180817_000000.wav	4.452	
973	37.9	49899.466	nn03a_20180817_000000.wav	5.658	
974	47.1	50430.978	nn03a_20180817_000000.wav	3.744	marginal
975	32.2	50543.804	nn03a_20180817_000000.wav	5.866	
976	44.8	50629.386	nn03a_20180817_000000.wav	4.535	
977	44.8	50639.938	nn03a_20180817_000000.wav	4.701	marginal
978	56.3	50978.268	nn03a_20180817_000000.wav	3.307	marginal
979	38.122	50981.7242	nn03a_20180817_000000.wav	4.435	
980	50.6	50986.423	nn03a_20180817_000000.wav	3.287	
981	44.8	51184.365	nn03a_20180817_000000.wav	3.786	marginal
982	30.892	51267.3219	nn03a_20180817_000000.wav	5.18	
983	49.4	51281.006	nn03a_20180817_000000.wav	7.364	
984	44.8	52003.269	nn03a_20180817_000000.wav	7.115	
985	37.465	52406.3675	nn03a_20180817_000000.wav	3.69	marginal
986	197.7	54319.902	nn03a_20180817_000000.wav	5.409	
987	47.1	54325.394	nn03a_20180817_000000.wav	4.826	
988	41.4	55112.551	nn03a_20180817_000000.wav	4.41	
989	41.4	56006.426	nn03a_20180817_000000.wav	3.536	
990	54	56010.212	nn03a_20180817_000000.wav	2.704	
991	36.808	56013	nn03a_20180817_000000.wav	4.772	
992	42.066	56017.0267	nn03a_20180817_000000.wav	2.534	marginal
993	51.7	56278.173	nn03a_20180817_000000.wav	2.455	marginal
994	42.5	56280.795	nn03a_20180817_000000.wav	4.285	marginal
995	42.5	56294.101	nn03a_20180817_000000.wav	4.244	
996	48.3	56300.717	nn03a_20180817_000000.wav	3.079	
997	39.1	56336.709	nn03a_20180817_000000.wav	4.909	marginal
998	40.751	56354.8533	nn03a_20180817_000000.wav	1.491	marginal
999	37.465	56465.4981	nn03a_20180817_000000.wav	2.198	marginal
1000	36.8	56871.632	nn03a_20180817_000000.wav	3.994	
1001	50.6	57054.179	nn03a_20180817_000000.wav	3.328	
1002	52.9	57082.764	nn03a_20180817_000000.wav	6.324	
1003	47.1	57203.829	nn03a_20180817_000000.wav	4.285	
1004	59.8	57560.442	nn03a_20180817_000000.wav	5.201	
1005	54	58266.52	nn03a_20180817_000000.wav	5.658	
1006	48.3	58978.09	nn03a_20180817_000000.wav	5.034	
1007	48.3	60126.354	nn03a_20180817_000000.wav	3.37	
1008	55.7	667.348	nn03b_20180923_000000.wav	7.864	marginal
1009	51.1	3200.189	nn03b_20180923_000000.wav	5.7	
1010	46.6	3290.014	nn03b_20180923_000000.wav	6.657	
1011	34.836	76834.435	nn03b_20180923_000000.wav	9.582	
1012	37.465	76838.5324	nn03b_20180923_000000.wav	2.179	
1013	47.324	76840.9369	nn03b_20180923_000000.wav	3.644	
1014	45.5	76848	nn03b_20180923_000000.wav	4.327	
1015	189.8	76861.273	nn03b_20180923_000000.wav	4.743	
1016	155.7	76884.191	nn03b_20180923_000000.wav	4.743	
1017	205.7	76894.427	nn03b_20180923_000000.wav	4.577	
1018	186.4	77396.205	nn03b_20180923_000000.wav	5.908	
1019	34.836	77397.5624	nn03b_20180923_000000.wav	4.584	
1020	83	77447.193	nn03b_20180923_000000.wav	6.491	
1021	35.6	44888.557	nn03b_20180928_000000.wav	6.133	marginal
1022	34.4	45579.584	nn03b_20180928_000000.wav	3.214	marginal
1023	34.4	47571.244	nn03b_20180928_000000.wav	6.576	
1024	37.8	48934.899	nn03b_20180928_000000.wav	5.616	
1025	33.3	49068.983	nn03b_20180928_000000.wav	6.576	
1026	31.1	49409.623	nn03b_20180928_000000.wav	5.985	
1027	54.1	43195.723	nn03c_20180611_000000.wav	5.534	marginal
1028	41.8	43243.606	nn03c_20180611_000000.wav	6.574	
1029	45.5	43365.495	nn03c_20180611_000000.wav	6.325	
1030	34.178	43998.366	nn03c_20180611_000000.wav	5.711	
1031	40.094	44002.4613	nn03c_20180611_000000.wav	1.954	marginal
1032	39.3	45919.223	nn03c_20180611_000000.wav	3.245	marginal
1033	146.2	48111.803	nn03c_20180611_000000.wav	1.664	
1034	120.4	48129.603	nn03c_20180611_000000.wav	1.165	
1035	217.4	48353.509	nn03c_20180611_000000.wav	2.08	
1036	222.4	48357.628	nn03c_20180611_000000.wav	1.664	
1037	234.6	48817.207	nn03c_20180611_000000.wav	1.498	
1038	224.8	48821.492	nn03c_20180611_000000.wav	3.162	
1039	57.7	50460.3	nn03c_20180611_000000.wav	3.121	marginal
1040	45.5	50524.202	nn03c_20180611_000000.wav	2.996	
1041	37.181	51282.4302	nn03c_20180611_000000.wav	7.176	
1042	41.829	51289.531	nn03c_20180611_000000.wav	4.208	
1043	43	51307.115	nn03c_20180611_000000.wav	5.908	
1044	44.2	51319.639	nn03c_20180611_000000.wav	6.449	
1045	38.1	51426.433	nn03c_20180611_000000.wav	6.408	
1046	43	51475.565	nn03c_20180611_000000.wav	5.576	
1047	40.5	51654.25	nn03c_20180611_000000.wav	6.449	
1048	63.9	51741.57	nn03c_20180611_000000.wav	7.115	
1049	63.9	51754.635	nn03c_20180611_000000.wav	6.699	
1050	65.1	51772.985	nn03c_20180611_000000.wav	6.283	
1051	49.1	51885.978	nn03c_20180611_000000.wav	6.075	
1052	55.3	52395.687	nn03c_20180611_000000.wav	6.408	
1053	44.2	52450.768	nn03c_20180611_000000.wav	4.036	
1054	39.3	52645.639	nn03c_20180611_000000.wav	5.617	
1055	41.8	33214.882	nn03d_20180817_000000.wav	2.572	marginal
1056	32.012	35415.466	nn03d_20180817_000000.wav	5.328	
1057	42.252	35749.2856	nn03d_20180817_000000.wav	2.944	marginal
1058	29	35753.888	nn03d_20180817_000000.wav	5.031	
1059	41.8	35945.366	nn03d_20180817_000000.wav	2.646	marginal
1060	32.5	36524.683	nn03d_20180817_000000.wav	3.652	marginal
1061	46.494	36532.4311	nn03d_20180817_000000.wav	1.421	
1062	31.3	36536.46	nn03d_20180817_000000.wav	3.615	
1063	32.5	36560.385	nn03d_20180817_000000.wav	3.093	
1064	30.2	36571.006	nn03d_20180817_000000.wav	2.05	
1065	27.8	36577.789	nn03d_20180817_000000.wav	2.348	
1066	47.6	37708.956	nn03d_20180817_000000.wav	2.236	
1067	46.4	39028.472	nn03d_20180817_000000.wav	4.547	
1068	42.9	39538.845	nn03d_20180817_000000.wav	2.982	
1069	46.4	39621.242	nn03d_20180817_000000.wav	4.845	
1070	47.6	39758.273	nn03d_20180817_000000.wav	4.659	
1071	46.4	40382.124	nn03d_20180817_000000.wav	4.286	
1072	42.9	40446.298	nn03d_20180817_000000.wav	3.168	marginal
1073	47.6	40512.969	nn03d_20180817_000000.wav	5.516	
1074	42.2	43408.404	nn03d_20180916_000000.wav	5.69	marginal
1075	44.4	43839.185	nn03d_20180916_000000.wav	2.365	marginal
1076	42.2	43859.342	nn03d_20180916_000000.wav	3.362	marginal
1077	42.2	44062.167	nn03d_20180916_000000.wav	2.217	
1078	43.3	44103.126	nn03d_20180916_000000.wav	3.769	marginal
1079	45.7	44997.369	nn03d_20180916_000000.wav	4.36	
1080	42.3	45223.012	nn03d_20180916_000000.wav	3.547	marginal
1081	42.3	45498.517	nn03d_20180916_000000.wav	6.355	marginal
1082	43.4	45843.761	nn03d_20180916_000000.wav	2.513	marginal
1083	41.2	47154.931	nn03d_20180916_000000.wav	7.316	
1084	35.6	48848.919	nn03d_20180916_000000.wav	6.429	
1085	34.5	16498.2484	nn03e_20180911_000000.wav	5.888	marginal
1086	35.6	16578.6708	nn03e_20180911_000000.wav	4.398	
1087	36.7	16735.0061	nn03e_20180911_000000.wav	7.826	
1088	35.6	16811.1801	nn03e_20180911_000000.wav	6.969	
1089	33.4	16901.0309	nn03e_20180911_000000.wav	5.403	
1090	31.2	16967.1056	nn03e_20180911_000000.wav	4.77	
1091	31.2	16980.708	nn03e_20180911_000000.wav	2.161	
1092	34.5	17028.3726	nn03e_20180911_000000.wav	7.603	
1093	35.6	17044.9192	nn03e_20180911_000000.wav	12.596	
1094	33.4	17069.9627	nn03e_20180911_000000.wav	9.951	
1095	34.5	17110.062	nn03e_20180911_000000.wav	5.627	
1096	35.6	17163.503	nn03e_20180911_000000.wav	9.242	
1097	34.5	17188.472	nn03e_20180911_000000.wav	6.969	
1098	32.3	17204.7204	nn03e_20180911_000000.wav	6.224	
1099	32.3	17227.0435	nn03e_20180911_000000.wav	4.77	
1100	31.2	17348.0497	nn03e_20180911_000000.wav	4.174	
1101	31.2	17386.0992	nn03e_20180911_000000.wav	4.286	marginal
1102	33.4	17431.267	nn03e_20180911_000000.wav	3.056	
1103	31.2	17496.9688	nn03e_20180911_000000.wav	3.951	
1104	31.2	17662.1739	nn03e_20180911_000000.wav	3.167	
1105	32.3	17720.3105	nn03e_20180911_000000.wav	4.398	
1106	35.6	18308.9814	nn03e_20180911_000000.wav	6.41	marginal
1107	44.5	27823.7887	nn03e_20180911_000000.wav	3.653	marginal
1108	33.97	32631.0746	nn03e_20180911_000000.wav	3.69	marginal
1109	36.748	46919.7391	nn03e_20180911_000000.wav	4.434	marginal
1110	45.657	46928.385	nn03e_20180911_000000.wav	2.795	marginal
1111	42.285	46933.4906	nn03e_20180911_000000.wav	7.31	
1112	43.43	46938.3726	nn03e_20180911_000000.wav	2.758	marginal
1113	42.316	47013.8012	nn03e_20180911_000000.wav	2.273	
1114	37.862	47033.031	nn03e_20180911_000000.wav	3.056	marginal
1115	40.089	47108.2732	nn03e_20180911_000000.wav	3.838	marginal
1116	37.862	47120.6833	nn03e_20180911_000000.wav	2.199	marginal
1117	64.54	240.112	nn03f_20180803_000000.wav	5.588	
1118	40.6	246.783	nn03f_20180803_000000.wav	2.944	
1119	126.113	248.534	nn03f_20180803_000000.wav	6.485	
1120	37.1	255.503	nn03f_20180803_000000.wav	5.478	
1121	39.4	271.491	nn03f_20180803_000000.wav	6.372	
1122	158.919	274.36	nn03f_20180803_000000.wav	6.46	
1123	39.73	279.2421	nn03f_20180803_000000.wav	1.841	marginal
1124	46.667	281.5339	nn03f_20180803_000000.wav	1.202	marginal
1125	37.1	284.199	nn03f_20180803_000000.wav	6.372	
1126	42.285	286.3143	nn03f_20180803_000000.wav	1.837	
1127	45.2	295.938	nn03f_20180803_000000.wav	3.615	
1128	70.631	371.18	nn03f_20180803_000000.wav	4.211	
1129	45.2	9278.422	nn03f_20180803_000000.wav	2.161	
1130	31.3	27742.882	nn03f_20180803_000000.wav	3.764	marginal
1131	31.3	27884.944	nn03f_20180803_000000.wav	4.435	marginal
1132	48.559	28669.006	nn03f_20180803_000000.wav	5.143	
1133	40.6	28686.82	nn03f_20180803_000000.wav	1.863	marginal
1134	51.968	67670.5451	nn03f_20180803_000000.wav	3.59	
1135	65.1	11689.267	nn03f_20180806_000000.wav	3.391	
1136	71.9	11693.2172	nn03f_20180806_000000.wav	5.031	
1137	45.7	11756.1241	nn03f_20180806_000000.wav	4.845	
1138	65.9	11762.8695	nn03f_20180806_000000.wav	3.205	
1139	38.2	16562.0869	nn03f_20180806_000000.wav	6.82	
1140	41.667	83856.3433	nn03f_20180806_000000.wav	3.578	marginal
1141	71.759	83863.1258	nn03f_20180806_000000.wav	7.9	
1142	36.265	83875.9831	nn03f_20180806_000000.wav	5.478	marginal
1143	48.611	83880.5296	nn03f_20180806_000000.wav	6.895	
1144	37.809	83888.9892	nn03f_20180806_000000.wav	2.348	
1145	60.185	84073.7594	nn03f_20180806_000000.wav	4.584	
1146	54.784	84152.0203	nn03f_20180806_000000.wav	5.441	
1147	83.333	84155.2625	nn03f_20180806_000000.wav	7.864	
1148	77.16	84175.1259	nn03f_20180806_000000.wav	7.565	
1149	48.611	84334.6848	nn03f_20180806_000000.wav	6.745	
1150	47.068	84350.9333	nn03f_20180806_000000.wav	5.926	
1151	62.456	84353.8028	nn03f_20180806_000000.wav	5.105	
1152	43.651	84353.8214	nn03f_20180806_000000.wav	3.429	
1153	52.469	84398.1134	nn03f_20180806_000000.wav	5.907	
1154	49.383	84423.2686	nn03f_20180806_000000.wav	3.504	
1155	170.635	80322.8569	nn03g_20180806_000000.wav	8.124	
1156	126.19	80663.9253	nn03g_20180806_000000.wav	4.919	
1157	46.032	80772.4842	nn03g_20180806_000000.wav	3.243	marginal
1158	76.984	80777.7389	nn03g_20180806_000000.wav	3.95	
1159	84.127	81260.2358	nn03g_20180806_000000.wav	3.428	marginal
1160	53.175	81267.5029	nn03g_20180806_000000.wav	2.534	marginal
1161	49.206	81274.919	nn03g_20180806_000000.wav	3.242	marginal
1162	52.381	81280.2483	nn03g_20180806_000000.wav	2.497	marginal
1163	54.762	81354.6705	nn03g_20180806_000000.wav	3.243	
1164	76.19	81376.1738	nn03g_20180806_000000.wav	3.95	
1165	52.381	81390.6706	nn03g_20180806_000000.wav	3.54	
1166	80.159	81393.5401	nn03g_20180806_000000.wav	3.801	
1167	107.143	81411.5027	nn03g_20180806_000000.wav	6.298	
1168	76.19	81495.1675	nn03g_20180806_000000.wav	3.205	
1169	65.873	81514.5464	nn03g_20180806_000000.wav	4.472	
1170	88.095	81537.3166	nn03g_20180806_000000.wav	6.335	
1171	43.651	81584.3849	nn03g_20180806_000000.wav	2.46	marginal
1172	61.905	83125.565	nn03g_20180806_000000.wav	3.093	
1173	64.286	83201.8879	nn03g_20180806_000000.wav	3.578	
1174	52.381	83242.0991	nn03g_20180806_000000.wav	1.863	
1175	53.968	83311.1178	nn03g_20180806_000000.wav	4.77	marginal
1176	67.46	84168.5587	nn03g_20180806_000000.wav	5.18	
1177	61.905	84456.4098	nn03g_20180806_000000.wav	2.497	marginal
1178	52.973	830.7156	nn03g_20180810_000000.wav	2.763	
1179	57	10769.59	nn03g_20180810_000000.wav	2.721	
1180	48.8	11209.64	nn03g_20180810_000000.wav	2.981	
1181	40.991	11218.435	nn03g_20180810_000000.wav	3.391	
1182	44.2	16606.472	nn03g_20180810_000000.wav	3.69	
1183	33.7	16606.696	nn03g_20180810_000000.wav	3.429	
1184	46.5	16615.416	nn03g_20180810_000000.wav	2.795	
1185	41.9	20982.037	nn03g_20180810_000000.wav	1.901	marginal
1186	52.3	21221.814	nn03g_20180810_000000.wav	1.529	
1187	55.8	21622.845	nn03g_20180810_000000.wav	1.975	
1188	39.5	22967.255	nn03g_20180810_000000.wav	1.193	marginal
1189	26.7	22970.46	nn03g_20180810_000000.wav	1.081	marginal
1190	41.9	22973.404	nn03g_20180810_000000.wav	1.118	marginal
1191	27.9	22990.621	nn03g_20180810_000000.wav	1.79	
1192	43	23247.466	nn03g_20180810_000000.wav	1.863	
1193	38.4	23308.286	nn03g_20180810_000000.wav	1.677	
1194	39.5	23323.491	nn03g_20180810_000000.wav	1.64	
1195	40.7	23348.609	nn03g_20180810_000000.wav	1.789	
1196	29.1	23353.043	nn03g_20180810_000000.wav	2.087	
1197	40.991	23379.3171	nn03g_20180810_000000.wav	2.05	marginal
1198	39.099	23389.4538	nn03g_20180810_000000.wav	2.497	marginal
1199	38.4	23409.429	nn03g_20180810_000000.wav	1.975	
1200	41.9	23432.869	nn03g_20180810_000000.wav	2.013	
1201	45.3	23444.944	nn03g_20180810_000000.wav	2.534	
1202	39.5	23482.174	nn03g_20180810_000000.wav	1.603	
1203	39.5	23492.795	nn03g_20180810_000000.wav	1.752	
1204	29.1	23570.683	nn03g_20180810_000000.wav	5.143	
1205	37.838	23578.1364	nn03g_20180810_000000.wav	2.161	marginal
1206	41.9	23589.95	nn03g_20180810_000000.wav	1.193	
1207	29.009	23625.8943	nn03g_20180810_000000.wav	4.323	marginal
1208	39.5	23651.702	nn03g_20180810_000000.wav	1.938	
1209	41.9	23672.907	nn03g_20180810_000000.wav	3.727	
1210	26.7	23674.248	nn03g_20180810_000000.wav	3.578	
1211	29.009	23703.3351	nn03g_20180810_000000.wav	5.031	
1212	42.252	23712.3537	nn03g_20180810_000000.wav	2.926	
1213	40.7	23745.652	nn03g_20180810_000000.wav	1.528	
1214	42.883	23774.7016	nn03g_20180810_000000.wav	2.963	marginal
1215	44.775	23786.2171	nn03g_20180810_000000.wav	1.92	
1216	41.9	23819.627	nn03g_20180810_000000.wav	2.422	
1217	42.285	23891.6666	nn03g_20180810_000000.wav	1.861	marginal
1218	25.225	23951.3481	nn03g_20180810_000000.wav	2.683	marginal
1219	41.9	23957.404	nn03g_20180810_000000.wav	2.124	
1220	42.883	23964.0934	nn03g_20180810_000000.wav	1.416	marginal
1221	41.9	24011.329	nn03g_20180810_000000.wav	1.416	
1222	43	24015.95	nn03g_20180810_000000.wav	1.789	
1223	43	24021.391	nn03g_20180810_000000.wav	1.454	
1224	39.099	24172.6767	nn03g_20180810_000000.wav	2.609	
1225	45.3	24291.391	nn03g_20180810_000000.wav	2.013	
1226	45	24959.981	nn03g_20180810_000000.wav	2.019	marginal
1227	42.252	24975.8197	nn03g_20180810_000000.wav	8.05	
1228	44.138	24989.04	nn03g_20180810_000000.wav	4.383	marginal
1229	45.3	25329.838	nn03g_20180810_000000.wav	2.497	
1230	29.009	25830.2612	nn03g_20180810_000000.wav	1.901	marginal
1231	36	25832.46	nn03g_20180810_000000.wav	2.311	
1232	44.2	25837.64	nn03g_20180810_000000.wav	3.652	
1233	28.966	25839.0072	nn03g_20180810_000000.wav	2.919	marginal
1234	40	26054.66	nn03g_20180810_000000.wav	5.576	marginal
1235	24.828	26276.3531	nn03g_20180810_000000.wav	3.325	marginal
1236	43	26283.354	nn03g_20180810_000000.wav	2.944	
1237	48.8	26438.832	nn03g_20180810_000000.wav	2.46	marginal
1238	39.634	26453.2031	nn03g_20180810_000000.wav	1.988	marginal
1239	39.4	47337.0186	nn04a_20180608_000000.wav	3.391	marginal
1240	41.8	47430.8198	nn04a_20180608_000000.wav	3.95	
1241	41.8	47486.385	nn04a_20180608_000000.wav	2.348	
1242	37.1	47770.5465	nn04a_20180608_000000.wav	2.348	
1243	36	47917.7887	nn04a_20180608_000000.wav	2.236	
1244	33.423	49039.4161	nn04a_20180608_000000.wav	4.034	
1245	47.6	50213.5528	nn04a_20180608_000000.wav	3.205	
1246	37.1	50355.7639	nn04a_20180608_000000.wav	3.652	
1247	33.6	50501.441	nn04a_20180608_000000.wav	3.317	
1248	38.3	51488.944	nn04a_20180608_000000.wav	3.131	
1249	51.746	51492.3941	nn04a_20180608_000000.wav	4.612	
1250	44.264	51499.6225	nn04a_20180608_000000.wav	8.293	marginal
1251	36.577	51510.553	nn04a_20180608_000000.wav	1.578	marginal
1252	38.3	54048.149	nn04a_20180608_000000.wav	4.51	marginal
1253	38.3	54873.0186	nn04a_20180608_000000.wav	4.919	
1254	37.1	55075.1553	nn04a_20180608_000000.wav	4.659	
1255	40.6	55241.18	nn04a_20180608_000000.wav	5.59	
1256	41.8	55402.4719	nn04a_20180608_000000.wav	5.367	
1257	37.1	55405.9377	nn04a_20180608_000000.wav	3.727	
1258	37.1	55414.8447	nn04a_20180608_000000.wav	5.031	
1259	43.514	55426.8145	nn04a_20180608_000000.wav	2.254	marginal
1260	35.315	55430.4587	nn04a_20180608_000000.wav	2.592	marginal
1261	40.36	55446.5879	nn04a_20180608_000000.wav	2.179	marginal
1262	31.532	55447.715	nn04a_20180608_000000.wav	1.653	marginal
1263	29.302	55453.8636	nn04a_20180608_000000.wav	1.331	marginal
1264	36	55460.4967	nn04a_20180608_000000.wav	3.354	
1265	45.405	55461.3155	nn04a_20180608_000000.wav	2.592	
1266	33.6	55464.3726	nn04a_20180608_000000.wav	2.683	
1267	47.382	55468.6972	nn04a_20180608_000000.wav	2.757	
1268	30.2	55471.7142	nn04a_20180608_000000.wav	2.236	
1269	40.6	55472.5714	nn04a_20180608_000000.wav	2.795	
1270	32.558	55533.4658	nn04a_20180608_000000.wav	1.938	marginal
1271	36.047	55573.8261	nn04a_20180608_000000.wav	2.758	
1272	46.512	55586.236	nn04a_20180608_000000.wav	1.901	
1273	46.758	55594.6393	nn04a_20180608_000000.wav	3.769	
1274	35.536	55602.5771	nn04a_20180608_000000.wav	1.907	marginal
1275	34.289	55609.8055	nn04a_20180608_000000.wav	3.858	
1276	36.047	55658.5341	nn04a_20180608_000000.wav	1.528	
1277	33.721	55662.2981	nn04a_20180608_000000.wav	1.156	marginal
1278	50	55663.0808	nn04a_20180608_000000.wav	1.416	marginal
1279	36.047	55666.3602	nn04a_20180608_000000.wav	4.062	
1280	33.203	55757.3262	nn04a_20180608_000000.wav	2.947	marginal
1281	32.558	55835.1429	nn04a_20180608_000000.wav	2.348	
1282	36.047	55863.8012	nn04a_20180608_000000.wav	1.566	
1283	36.047	55867.1925	nn04a_20180608_000000.wav	2.348	
1284	34.884	55932.3726	nn04a_20180608_000000.wav	1.938	marginal
1285	33.721	55995.5404	nn04a_20180608_000000.wav	2.72	
1286	32.338	45393.5169	nn04b_20180520_000000.wav	2.458	
1287	35.9	2887.9006	nn04c_20180308_000000.wav	4.472	
1288	26.913	2939.1427	nn04c_20180308_000000.wav	4.77	marginal
1289	30.3	2954.944	nn04c_20180308_000000.wav	5.143	marginal
1290	34.289	2964.2855	nn04c_20180308_000000.wav	7.355	
1291	27.1	2981.6273	nn04c_20180308_000000.wav	2.758	marginal
1292	42.3	3660.8571	nn04c_20180308_000000.wav	6.634	
1293	30.018	29185.677	nn04c_20180308_000000.wav	4.584	marginal
1294	44.888	29340.3308	nn04c_20180308_000000.wav	4.82	marginal
1295	32.2	29346.4473	nn04c_20180308_000000.wav	3.988	marginal
1296	27.431	57653.3664	nn04c_20180308_000000.wav	4.025	marginal
1297	31.054	58165.0435	nn04c_20180308_000000.wav	7.304	marginal
1298	30.9	60736.3602	nn04c_20180308_000000.wav	9.056	
1299	29.6	60895.7887	nn04c_20180308_000000.wav	2.012	marginal
1300	32.2	60986.8322	nn04c_20180308_000000.wav	7.677	
1301	30.9	61178.4967	nn04c_20180308_000000.wav	7.192	
1302	41	61271.6645	nn04c_20180308_000000.wav	2.422	marginal
1303	29.6	61346.0497	nn04c_20180308_000000.wav	7.714	
